ano_abertura,mes_abertura,municipio,natureza_juridica,regiao,opcao_mei,uf,porte,tipo_situacao,quantidade_empresas
"2025","Julho","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","8"
"2025","Junho","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","5"
"2025","Maio","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","7"
"2025","Março","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Novembro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","7"
"2025","Outubro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","9"
"2025","Setembro","Araquari - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Agosto","Araranguá - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Agosto","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Fevereiro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Janeiro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","5"
"2025","Julho","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Junho","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Maio","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Março","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Novembro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Outubro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Setembro","Araranguá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Julho","Armazém - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Fevereiro","Arroio Trinta - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Agosto","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Fevereiro","Arroio Trinta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Junho","Arvoredo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Janeiro","Ascurra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Novembro","Atalanta - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Agosto","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Fevereiro","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Julho","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Junho","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Maio","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Março","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Novembro","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Setembro","Aurora - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Janeiro","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Julho","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Março","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Setembro","Balneário Arroio do Silva - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Fevereiro","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Janeiro","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Junho","Balneário Barra do Sul - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Fevereiro","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Junho","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Maio","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Outubro","Balneário Camboriú - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","34"
"2025","Agosto","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","38"
"2025","Fevereiro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","28"
"2025","Janeiro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","23"
"2025","Julho","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","35"
"2025","Junho","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","22"
"2025","Maio","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","35"
"2025","Março","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","27"
"2025","Novembro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","33"
"2025","Outubro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","31"
"2025","Setembro","Balneário Camboriú - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","30"
"2025","Abril","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Agosto","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Fevereiro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Janeiro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Março","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Novembro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Outubro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Setembro","Balneário Gaivota - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Abril","Balneário Piçarras - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Agosto","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Fevereiro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Janeiro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Julho","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Junho","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Maio","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Março","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Novembro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Outubro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Setembro","Balneário Piçarras - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Fevereiro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Janeiro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Junho","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Setembro","Balneário Rincão - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Novembro","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Outubro","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Setembro","Bandeirante - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Junho","Barra Bonita - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Setembro","Barra Bonita - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Janeiro","Barra Velha - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Agosto","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","9"
"2025","Fevereiro","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","5"
"2025","Janeiro","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Julho","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","8"
"2025","Junho","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Maio","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Março","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Novembro","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Outubro","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Setembro","Barra Velha - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Agosto","Bela Vista do Toldo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Junho","Bela Vista do Toldo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Maio","Bela Vista do Toldo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Outubro","Bela Vista do Toldo - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Março","Biguaçu - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","7"
"2025","Agosto","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","5"
"2025","Fevereiro","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","9"
"2025","Janeiro","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","11"
"2025","Julho","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","13"
"2025","Junho","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Maio","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","9"
"2025","Março","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Novembro","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Outubro","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","12"
"2025","Setembro","Biguaçu - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","9"
"2025","Janeiro","Blumenau - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Julho","Blumenau - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Setembro","Blumenau - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","24"
"2025","Agosto","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","24"
"2025","Fevereiro","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","25"
"2025","Janeiro","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","25"
"2025","Julho","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","25"
"2025","Junho","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","19"
"2025","Maio","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","21"
"2025","Março","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","33"
"2025","Novembro","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","25"
"2025","Outubro","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","25"
"2025","Setembro","Blumenau - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","36"
"2025","Fevereiro","Bom Jardim da Serra - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Agosto","Bom Retiro - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Janeiro","Bom Retiro - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Julho","Bom Retiro - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Outubro","Bom Retiro - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Bombinhas - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","4"
"2025","Agosto","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Fevereiro","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Janeiro","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Julho","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Junho","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Maio","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Março","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Novembro","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Outubro","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Setembro","Bombinhas - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","6"
"2025","Abril","Botuverá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Agosto","Botuverá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","2"
"2025","Fevereiro","Botuverá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Maio","Botuverá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Novembro","Botuverá - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Novembro","Braço do Norte - SC","Empresário Individual","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
"2025","Abril","Braço do Norte - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","3"
"2025","Agosto","Braço do Norte - SC","Sociedade Limitada","Sul","Não-MEI","SC","Empresa de pequeno porte","Ativa","1"
